id,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,net_profit_margin,operating_profit_margin,revenue_growth_pct,profit_growth_pct,health_score,health_band
500,GAIL,Mar 2023,145668,138168,7500.0,5.0,2822,365,2702,7256,23.0,5596,9.0,59.0,3.841612433753467,5.14869429112777,57.02058855233372,-54.518855656697006,3.197438596591713,Poor
501,GAIL,Mar 2024,133228,118914,14314.0,11.0,2672,719,3672,12595,21.0,9903,15.0,37.0,7.433122166511544,10.743987750322754,-8.539967597550591,76.96568977841316,19.138277411222802,Poor
502,GAIL,TTM,136081,119297,16784.0,12.0,2893,733,4187,14758,,11541,18.0,,8.48097824090064,12.333830586194987,2.1414417389737928,16.540442290215097,9.980819453966467,Poor
503,GODREJCP,Mar 2013,6412,5417,995.0,16.0,194,87,77,1025,17.0,845,8.0,22.0,13.178415470991892,15.517779164067374,,,8.60885839051778,Poor
504,GODREJCP,Mar 2014,7599,6430,1169.0,15.0,62,120,82,1030,20.0,819,7.0,24.0,10.777733912356888,15.383603105671797,18.512164691204003,-3.076923076923077,10.935449428264791,Poor
505,GODREJCP,Mar 2015,8273,6894,1379.0,17.0,73,112,91,1249,22.0,976,9.0,21.0,11.797413272089932,16.66868125226641,8.869588103697845,19.16971916971917,14.147689811990306,Poor
506,GODREJCP,Mar 2016,8424,6766,1657.0,20.0,-262,128,101,1167,29.0,831,8.0,24.0,9.864672364672366,19.669990503323838,1.8252145533663722,-14.856557377049185,6.254130295662296,Poor
507,GODREJCP,Mar 2017,9268,7361,1907.0,21.0,76,154,142,1687,22.0,1308,13.0,39.0,14.113077255071213,20.576176089771256,10.018993352326678,57.40072202166064,23.890719078250207,Poor
508,GODREJCP,Mar 2018,9847,7763,2084.0,21.0,283,173,156,2039,20.0,1634,16.0,42.0,16.593886462882097,21.163806235401644,6.247302546396205,24.923547400611625,17.56147779888669,Poor
509,GODREJCP,Mar 2019,10314,8183,2132.0,21.0,362,238,170,2085,-12.0,2342,23.0,44.0,22.70700019391119,20.67093271281753,4.742561186148064,43.32925336597307,22.62774278244284,Poor
510,GODREJCP,Mar 2020,9911,7757,2154.0,22.0,32,228,197,1760,15.0,1497,15.0,55.0,15.104429421854505,21.733427504792655,-3.907310451813073,-36.080273270708794,3.0538403334897737,Poor
511,GODREJCP,Mar 2021,11029,8629,2399.0,22.0,23,138,204,2080,17.0,1721,17.0,0.0,15.604315894460061,21.751745398494876,11.280395520129138,14.963259853039412,16.455549462520192,Poor
512,GODREJCP,Mar 2022,12276,9867,2409.0,20.0,78,122,210,2155,17.0,1783,17.0,0.0,14.524275008145976,19.623655913978492,11.306555444736599,3.6025566531086683,13.226201696206392,Poor
513,GODREJCP,Mar 2023,13316,10873,2443.0,18.0,114,188,236,2133,20.0,1702,17.0,0.0,12.781616100931211,18.34635025533193,8.471814923427834,-4.542905215928206,10.124171848378866,Poor
514,GODREJCP,Mar 2024,14096,11139,2957.0,21.0,-2209,310,241,198,99.0,-561,-5.0,,-3.9798524404086266,20.977582292849036,5.857614899369179,-132.96122209165685,0.0,Poor
515,GODREJCP,TTM,14152,11156,2996.0,21.0,-2097,339,211,348,,-453,-4.0,,-3.2009609949123803,21.17015262860373,0.39727582292850006,-19.25133689839572,1.61994527501396,Poor
516,GRASIM,Mar 2013,27909,21986,5924.0,21.0,824,324,1252,5171,28.0,3778,57.0,8.0,13.536851911569745,21.226127772403167,,,10.428893905191874,Poor
517,GRASIM,Mar 2014,28331,23416,4915.0,17.0,576,447,1457,3586,20.0,2954,44.0,9.0,10.42674102573153,17.348487522501856,1.5120570425310786,-21.81048173636845,4.272883625702542,Poor
518,GRASIM,Mar 2015,31734,26590,5144.0,16.0,530,667,1563,3443,30.0,2582,37.0,9.0,8.136383689418288,16.209743492783765,12.011577424023145,-12.59309410968179,7.187534817528888,Poor
519,GRASIM,Mar 2016,34487,28576,5911.0,17.0,1320,718,1834,4679,26.0,3455,51.0,9.0,10.018267753066374,17.13979180560791,8.675237915169841,33.81099922540667,16.644665295717587,Poor
520,GRASIM,Mar 2017,36068,28682,7387.0,20.0,1076,702,1808,5952,29.0,4246,66.0,8.0,11.772208051458357,20.480758567150936,4.58433612665643,22.89435600578871,15.171628412071815,Poor
521,GRASIM,Mar 2018,55894,44281,11612.0,21.0,410,3663,2724,5635,35.0,3688,39.0,15.0,6.598203742798869,20.775038465667155,54.968393035377616,-13.141780499293453,16.57729516975664,Poor
522,GRASIM,Mar 2019,77200,60560,16640.0,22.0,-1846,6060,3571,5163,47.0,2745,25.0,27.0,3.5556994818652847,21.554404145077722,38.11858160088739,-25.569414316702822,10.042864544919816,Poor
523,GRASIM,Mar 2020,68252,57880,10373.0,15.0,7076,6890,4004,6554,-1.0,6639,65.0,6.0,9.727187481685519,15.19808943327668,-11.590673575129529,141.85792349726776,33.53103305891631,Poor
524,GRASIM,Mar 2021,76404,57769,18635.0,24.0,1130,5723,4033,10009,30.0,6987,63.0,14.0,9.144809172294645,24.39008428878069,11.943972337806951,5.241753276095795,13.49761316110315,Poor
525,GRASIM,Mar 2022,95701,75270,20431.0,21.0,1648,4776,4161,13143,15.0,11206,111.0,9.0,11.709386526786554,21.34878423422953,25.256531071671652,60.383569486188634,27.045471339876883,Poor
526,GRASIM,Mar 2023,117627,96038,21589.0,18.0,3733,6044,4552,14727,25.0,11078,100.0,10.0,9.417905752930874,18.353779319373952,22.91094136947367,-1.1422452257719096,12.6852447504318,Poor
527,GRASIM,Mar 2024,130978,103783,27195.0,21.0,783,9277,5001,13700,28.0,9926,85.0,12.0,7.578371940325857,20.763028905617738,11.350285223630618,-10.3989889871818,8.692679501072842,Poor
528,GRASIM,TTM,137116,109610,27506.0,20.0,971,10696,5437,12344,,8693,67.0,,6.339887394614779,20.060386825753376,4.686283192597229,-12.421922224461014,6.372954459737688,Poor
529,HAL,Mar 2013,14328,13560,768.0,5.0,3335,5,601,3497,14.0,2997,124.0,28.0,20.917085427135678,5.360134003350084,,,7.883165829145728,Poor
530,HAL,Mar 2014,15135,13565,1570.0,10.0,2618,8,603,3578,25.0,2693,28.0,33.0,17.793194582094483,10.373306904525933,5.632328308207701,-10.143476810143481,7.547720745598969,Poor
531,HAL,Mar 2015,15730,13379,2351.0,15.0,1642,15,806,3173,25.0,2388,25.0,20.0,15.181182453909727,14.945963127781308,3.931285100759818,-11.32565911622726,7.559268871413822,Poor
532,HAL,Mar 2016,16758,14281,2478.0,15.0,1598,6,863,3207,38.0,1998,28.0,31.0,11.92266380236305,14.786967418546364,6.53528289891927,-16.331658291457284,6.05361428776522,Poor
533,HAL,Mar 2017,17950,14714,3236.0,18.0,1044,16,681,3583,27.0,2616,36.0,31.0,14.573816155988858,18.027855153203344,7.113020646855239,30.930930930930934,17.389291708314897,Poor
534,HAL,Mar 2018,18519,15059,3460.0,19.0,761,35,947,3240,39.0,1987,30.0,54.0,10.729521032453155,18.683514228630056,3.1699164345403874,-24.044342507645254,4.649025363703988,Poor
535,HAL,Mar 2019,20008,15440,4569.0,23.0,376,177,1024,3742,37.0,2346,35.0,28.0,11.72530987604958,22.835865653738505,8.040390949835308,18.067438349270247,15.589918518757536,Poor
536,HAL,Mar 2020,21445,16565,4880.0,23.0,415,359,998,3938,28.0,2842,42.0,39.0,13.252506411750991,22.75588715318256,7.182127149140349,21.14236999147485,16.467417497603105,Poor
537,HAL,Mar 2021,22882,17541,5341.0,23.0,360,267,1157,4277,24.0,3239,48.0,31.0,14.155231186085132,23.341491128397866,6.700862671951513,13.969035890218162,15.382996406778833,Poor
538,HAL,Mar 2022,24620,19200,5420.0,22.0,986,65,1110,5231,3.0,5086,76.0,26.0,20.65800162469537,22.014622258326565,7.595489904728603,57.023772769373274,25.725639699726955,Poor
539,HAL,Mar 2023,26928,20258,6669.0,25.0,1672,64,1784,6493,10.0,5811,87.0,32.0,21.57976827094474,24.766042780748663,9.374492282697,14.254817145104216,18.629605201068262,Poor
540,HAL,Mar 2024,30381,20631,9749.0,32.0,1899,43,1406,10199,26.0,7595,114.0,31.0,24.999177117277245,32.08913465652875,12.823083778966126,30.70039580106694,25.83118944814841,Poor
541,HAL,TTM,31154,21199,9954.0,32.0,2304,32,1182,11045,,8472,127.0,,27.193939783013416,31.950953328625538,2.54435337875647,11.547070441079654,20.56175269745891,Poor
542,HAVELLS,Mar 2013,7135,6461,674.0,9.0,222,123,110,664,12.0,581,9.0,16.0,8.142957252978276,9.446391030133146,,,5.276804484933427,Poor
543,HAVELLS,Mar 2014,8051,7274,777.0,10.0,35,102,116,594,25.0,446,7.0,42.0,5.539684511240839,9.650975034157247,12.838121934127544,-23.235800344234082,2.4776621815981175,Poor
544,HAVELLS,Mar 2015,8468,7713,755.0,9.0,48,96,139,569,32.0,385,6.0,49.0,4.546528105810109,8.915918752952292,5.179480809837278,-13.677130044843045,2.3392042106275666,Poor
545,HAVELLS,Mar 2016,7594,6798,796.0,10.0,949,91,134,1520,14.0,1300,21.0,29.0,17.118777982617857,10.481959441664472,-10.321209258384512,237.66233766233765,53.74844690807533,Average
546,HAVELLS,Mar 2017,6130,5315,815.0,13.0,42,13,121,723,32.0,494,8.0,44.0,8.05872756933116,13.295269168026099,-19.278377666578884,-62.0,0.0,Poor
547,HAVELLS,Mar 2018,8116,7083,1033.0,13.0,97,25,140,965,31.0,661,11.0,4.0,8.144406111384919,12.727944800394283,32.39804241435562,33.80566801619433,19.502447359643753,Poor
548,HAVELLS,Mar 2019,10073,8885,1189.0,12.0,124,16,149,1147,31.0,788,13.0,36.0,7.822892881961679,11.803832026208678,24.112863479546576,19.213313161875956,14.553252800735613,Poor
549,HAVELLS,Mar 2020,9440,8374,1067.0,11.0,107,51,218,904,19.0,735,12.0,34.0,7.786016949152542,11.302966101694915,-6.284125881068203,-6.725888324873097,3.1246920740659774,Poor
550,HAVELLS,Mar 2021,10457,8868,1589.0,15.0,187,90,249,1438,27.0,1044,17.0,39.0,9.983742947308023,15.195562780912308,10.773305084745765,42.0408163265306,18.116616000721372,Poor
551,HAVELLS,Mar 2022,13938,12163,1775.0,13.0,159,67,261,1607,26.0,1196,19.0,39.0,8.58085808580858,12.73496914908882,33.28870612986516,14.559386973180066,15.964366791078268,Poor
552,HAVELLS,Mar 2023,16911,15290,1621.0,10.0,178,55,296,1447,26.0,1072,17.0,44.0,6.3390692448702035,9.58547690852108,21.330176495910468,-10.367892976588633,6.969820549881753,Poor
553,HAVELLS,Mar 2024,18590,16709,1881.0,10.0,249,84,338,1707,26.0,1271,20.0,44.0,6.837009144701453,10.118343195266272,9.928448938560708,18.56343283582089,10.784982056866637,Poor
554,HAVELLS,TTM,20677,18668,2008.0,10.0,310,46,384,1889,,1400,22.0,,6.770808144314939,9.711273395560283,11.226465841850452,10.149488591660116,9.219815348664682,Poor
555,HCLTECH,Jun 2013,25581,19901,5680.0,22.0,332,106,637,5270,23.0,4040,14.0,21.0,15.792971345920801,22.203979516047063,,,11.39908525859036,Poor
556,HCLTECH,Jun 2014,32144,24108,8035.0,25.0,677,114,681,7917,18.0,6528,23.0,11.0,20.3086112493778,24.99688899950224,25.655760134474814,61.58415841584159,31.039633784727293,Poor
557,HCLTECH,Jun 2015,36701,28215,8486.0,23.0,1126,91,404,9117,20.0,7342,26.0,58.0,20.004904498515028,23.121985776954308,14.176829268292689,12.469362745098046,18.267305485318946,Poor
558,HCLTECH,Mar 2016 9m,31136,24482,6654.0,21.0,871,74,410,7041,20.0,5602,20.0,40.0,17.992034943473794,21.3707605344296,-15.163074575624647,-23.699264505584306,4.036370827129228,Poor
559,HCLTECH,Mar 2017,47568,37178,10390.0,22.0,1069,89,828,10542,18.0,8606,30.0,40.0,18.091994618230743,21.84241506895392,52.77492291880781,53.623705819350235,33.26004865378701,Poor
560,HCLTECH,Mar 2018,50569,39323,11246.0,22.0,1230,69,1383,11024,21.0,8722,31.0,19.0,17.24772093575115,22.238921078130872,6.308863101244544,1.347896816174754,13.377344587648466,Poor
561,HCLTECH,Mar 2019,60427,46501,13926.0,23.0,943,174,2073,12622,20.0,10120,37.0,11.0,16.747480430933194,23.04598937561024,19.494156499040916,16.028433845448298,19.04255901086087,Poor
562,HCLTECH,Mar 2020,70676,53360,17316.0,24.0,589,505,3420,13980,21.0,11057,41.0,25.0,15.644631841077594,24.50053766483672,16.96096115974648,9.258893280632407,17.28752173985007,Poor
563,HCLTECH,Mar 2021,75379,55331,20048.0,27.0,927,511,4611,15853,30.0,11169,41.0,24.0,14.817124132716009,26.596266864776663,6.654309808138548,1.012932983630277,13.957465857601566,Poor
564,HCLTECH,Mar 2022,85651,65122,20529.0,24.0,1067,319,4326,16951,20.0,13523,50.0,84.0,15.78849050215409,23.96819651842944,13.627137531673284,21.076193034291336,18.867672219367982,Poor
565,HCLTECH,Mar 2023,101456,78828,22628.0,22.0,1358,353,4145,19488,24.0,14845,55.0,88.0,14.631958681595963,22.303264469326606,18.452790977338275,9.775937292020998,16.726312599148624,Poor
566,HCLTECH,Mar 2024,109913,85715,24198.0,22.0,1495,553,4173,20967,25.0,15710,58.0,90.0,14.293122742532729,22.015594151738192,8.335633180886305,5.8268777366116575,13.725117251780869,Poor
567,HCLTECH,TTM,115308,90169,25139.0,22.0,2452,659,4137,22795,,17085,63.0,,14.816838380684775,21.801609602109135,4.908427574536223,8.752387014640362,13.71769731267349,Poor
568,HDFCBANK,Mar 2013,35861,19695,12631.0,3534.0,10,7133,663,10004,31.0,6903,14.0,19.0,19.249323777920306,35.22210758205293,,,16.34142940799197,Poor
569,HDFCBANK,Mar 2014,42555,23445,13508.0,5602.0,13,8298,689,13211,34.0,8768,18.0,19.0,20.60392433321584,31.742450945834804,18.666517944284887,27.017238881645667,24.840663948901305,Poor
570,HDFCBANK,Mar 2015,50666,27288,16164.0,7214.0,14,9546,680,16079,33.0,10703,21.0,19.0,21.12462006079027,31.903051355938892,19.060039948302187,22.068886861313874,24.13408678694196,Poor
571,HDFCBANK,Mar 2016,63162,34070,20055.0,9037.0,14,11212,738,19511,34.0,12821,25.0,19.0,20.298597257844907,31.751686140400874,24.6634824142423,19.788844249275893,24.505550352177373,Poor
572,HDFCBANK,Mar 2017,73271,38042,23856.0,11374.0,16,12905,886,23393,35.0,15317,30.0,18.0,20.904587080836894,32.558583887213224,16.004876349703935,19.46806021371188,23.1335386030982,Poor
573,HDFCBANK,Mar 2018,85288,42381,29532.0,13374.0,16,16057,967,28464,35.0,18561,36.0,18.0,21.76273332708001,34.62620767282619,16.400758826820972,21.179082065678667,24.43265047847179,Poor
574,HDFCBANK,Mar 2019,105161,53713,34856.0,16592.0,16,18947,1221,34318,35.0,22446,41.0,18.0,21.34441475451926,33.145367579235646,23.301050558109004,20.930984321965408,25.193341676141355,Poor
575,HDFCBANK,Mar 2020,122189,62137,45459.0,14593.0,12,24879,1277,38195,29.0,27296,50.0,5.0,22.339163099788035,37.203839952859916,16.192314641359438,21.607413347589777,25.422846513584226,Poor
576,HDFCBANK,Mar 2021,128552,59248,52457.0,16848.0,13,27333,1385,42796,26.0,31857,58.0,11.0,24.78141141328023,40.80605513722074,5.207506404013462,16.709407971864,24.059622840325783,Poor
577,HDFCBANK,Mar 2022,135936,58584,56557.0,20795.0,15,31759,1681,50873,25.0,38151,69.0,23.0,28.06541313559322,41.60560852165725,5.743979090173634,19.7570392692344,26.00151016905675,Poor
578,HDFCBANK,Mar 2023,170754,77780,63042.0,29932.0,18,33912,2345,61498,25.0,46149,82.0,23.0,27.026599669700268,36.91977933167012,25.61352401129944,20.964063851537308,28.499431272978466,Poor
579,HDFCBANK,Mar 2024,283649,154139,174196.0,-44685.0,-16,124346,3092,76569,15.0,65446,84.0,23.0,23.07288232992184,61.41252040373843,66.11558147978964,41.814557195172156,46.93164855509045,Weak
580,HDFCBANK,TTM,329022,180600,206009.0,-57587.0,-18,146017,0,88430,,72168,91.0,,21.934095592391998,62.61253046908717,15.99617837538647,10.271063166580085,30.61743612683706,Poor
581,HDFCLIFE,Mar 2013,14060,15,13535.0,525.0,4,28,35,502,11.0,447,2.0,0.0,3.1792318634423897,96.26600284495022,,,29.833570412517783,Poor
582,HDFCLIFE,Mar 2014,17166,11,16561.0,605.0,4,241,41,794,9.0,725,4.0,14.0,4.223464988931609,96.47559128509845,22.09103840682789,62.192393736017905,47.06640331077818,Weak
583,HDFCLIFE,Mar 2015,27215,-14,26341.0,874.0,3,79,43,924,15.0,786,4.0,18.0,2.8881131728826013,96.78853573397024,58.540137481067234,8.413793103448274,43.293780788958955,Weak
584,HDFCLIFE,Mar 2016,18141,8,17187.0,953.0,5,108,45,1008,19.0,817,4.0,22.0,4.503610605810043,94.74119398048619,-33.34190703656073,3.9440203562340903,23.89386403982354,Poor
585,HDFCLIFE,Mar 2017,30647,9,29674.0,972.0,3,139,41,1061,16.0,887,4.0,25.0,2.8942473977877117,96.82513786014944,68.93776528306049,8.56793145654835,45.41695492530291,Weak
586,HDFCLIFE,Mar 2018,32260,11,31186.0,1074.0,3,282,44,1300,15.0,1107,6.0,25.0,3.4314941103533787,96.67079975201489,5.263157894736836,24.802705749718147,36.043860887601475,Weak
587,HDFCLIFE,Mar 2019,38855,14,37640.0,1215.0,3,136,45,1291,1.0,1278,6.0,26.0,3.289151975292755,96.87298931926392,20.443273403595775,15.44715447154472,37.226727963395106,Weak
588,HDFCLIFE,Mar 2020,29380,0,28239.0,1141.0,4,369,47,1463,11.0,1297,6.0,0.0,4.414567733151804,96.11640571817563,-24.385535967057002,1.4866979655712154,25.57952443510107,Poor
589,HDFCLIFE,Mar 2021,71528,0,70294.0,1235.0,2,445,51,1629,16.0,1361,7.0,30.0,1.9027513700928307,98.27480147634493,143.4581347855684,4.934464148033935,59.7317856406518,Average
590,HDFCLIFE,Mar 2022,67126,0,66348.0,778.0,1,766,56,1487,11.0,1327,6.0,27.0,1.976879301611894,98.84098560915294,-6.154233307236323,-2.4981631153563555,28.51488018871091,Poor
591,HDFCLIFE,Mar 2023,70207,0,70127.0,80.0,0,1437,76,1441,5.0,1368,6.0,30.0,1.9485236514877435,99.88605124845101,4.589875756040884,3.0896759608138646,32.086282813352575,Poor
592,HDFCLIFE,Mar 2024,101482,0,100951.0,531.0,1,525,79,977,-61.0,1574,7.0,27.0,1.5510139729213062,99.47675449833469,44.546840058683614,15.058479532163748,42.22939445954627,Weak
593,HDFCLIFE,TTM,100772,0,100048.0,725.0,1,514,0,1239,,1747,8.0,,1.7336164807684673,99.28154646131861,-0.6996314617370603,10.991105463786521,32.36284368303602,Poor
594,HEROMOTOCO,Mar 2014,25275,12,21722.0,3553.0,14,430,1107,2864,26.0,2102,105.0,62.0,8.316518298714143,85.94263105835806,,,28.27774480712166,Poor
595,HEROMOTOCO,Mar 2015,27538,12,24018.0,3520.0,13,325,540,3292,29.0,2364,118.0,51.0,8.584501416224853,87.21766286585809,8.953511374876367,12.464319695528058,33.024215498705765,Poor
596,HEROMOTOCO,Mar 2016,28457,15,24033.0,4424.0,16,421,443,4387,29.0,3112,157.0,46.0,10.935797870471237,84.45373721755631,3.337206768828538,31.64128595600677,35.61255907137532,Weak
597,HEROMOTOCO,Mar 2017,28610,27,24025.0,4585.0,16,830,502,4885,27.0,3546,179.0,47.0,12.394267738552953,83.9741349178609,0.5376533014723961,13.946015424164514,31.807254542051535,Poor
598,HEROMOTOCO,Mar 2018,32458,31,27124.0,5334.0,16,564,575,5292,30.0,3722,186.0,51.0,11.467126748413333,83.56645511122065,13.449842712338334,4.96333897349126,32.19271089505611,Poor
599,HEROMOTOCO,Mar 2019,33971,37,28946.0,5025.0,15,741,624,5104,32.0,3466,172.0,50.0,10.202820052397634,85.2079715051073,4.6614085895618995,-6.878022568511555,28.17991467146155,Poor
600,HEROMOTOCO,Mar 2020,29254,47,25184.0,4070.0,14,1434,846,4611,21.0,3659,182.0,49.0,12.50769125589663,86.0873726669857,-13.885372817991815,5.568378534333518,27.91512032013304,Poor
601,HEROMOTOCO,Mar 2021,30959,46,26902.0,4058.0,13,553,715,3849,24.0,2936,146.0,72.0,9.483510449303918,86.89557156238897,5.828262801668149,-19.759497130363492,26.127477737768796,Poor
602,HEROMOTOCO,Mar 2022,29551,53,26295.0,3256.0,11,545,690,3058,24.0,2329,116.0,82.0,7.881289973266556,88.98176034651958,-4.547950515197519,-20.674386920980925,24.014447608700145,Poor
603,HEROMOTOCO,Mar 2023,34158,105,30060.0,4099.0,12,567,697,3864,28.0,2800,141.0,71.0,8.197201241290474,88.00281046899701,15.589996954417785,20.22327179046801,36.022657262063404,Weak
604,HEROMOTOCO,Mar 2024,37789,76,32554.0,5235.0,14,689,757,5090,26.0,3742,187.0,75.0,9.902352536452407,86.14676228532112,10.630013466830611,33.64285714285715,37.66930856846961,Weak
605,HEROMOTOCO,TTM,40098,68,34537.0,5561.0,14,929,802,5620,,4133,207.0,,10.307247244251585,86.13147787919597,6.110243721717956,10.448957776590051,32.24345783669587,Poor
606,HINDALCO,Mar 2013,80193,2079,72494.0,7699.0,10,1111,2822,3909,23.0,3007,16.0,6.0,3.749703839487237,90.39941141994937,,,28.244734577830982,Poor
607,HINDALCO,Mar 2014,87695,2702,79671.0,8024.0,9,677,3347,2653,20.0,2195,11.0,9.0,2.5029933291521753,90.85010547921775,9.354931228411466,-27.003658131027596,24.47618426198775,Poor
608,HINDALCO,Mar 2015,104281,4178,95437.0,8844.0,8,-832,3493,340,75.0,259,4.0,24.0,0.248367391950595,91.51906867022755,18.913278978276992,-88.2004555808656,13.67279549813572,Poor
609,HINDALCO,Mar 2016,98759,5134,90981.0,7778.0,8,1500,4347,-203,99.0,-702,-1.0,-82.0,-0.7108212922366569,92.12426209256877,-5.2953078700818,-371.04247104247105,0.0,Poor
610,HINDALCO,Mar 2017,100184,5742,87867.0,12317.0,12,1198,4457,3315,43.0,1882,8.0,13.0,1.8785434799968057,87.70562165615267,1.4429064692838223,-368.0911680911681,0.0,Poor
611,HINDALCO,Mar 2018,115183,3911,101488.0,13695.0,12,2879,4506,8157,25.0,6083,27.0,4.0,5.281161282480921,88.1102245991162,14.971452527349683,223.21997874601487,75.65570201915205,Good
612,HINDALCO,Mar 2019,130542,3778,115031.0,15511.0,12,1127,4777,8083,32.0,5495,24.0,5.0,4.209373228539474,88.11800033705627,13.334433032652381,-9.6662830840046,28.431842059408275,Poor
613,HINDALCO,Mar 2020,118144,4197,103838.0,14306.0,12,906,5091,5924,36.0,3767,17.0,6.0,3.188481852654388,87.89104821235102,-9.49732653092491,-31.446769790718832,19.135039755172873,Poor
614,HINDALCO,Mar 2021,132008,3738,114449.0,17559.0,13,-987,6628,6206,44.0,3483,16.0,19.0,2.6384764559723655,86.69853342221684,11.734832069339118,-7.539155826917976,27.640238211940993,Poor
615,HINDALCO,Mar 2022,195059,3768,166712.0,28347.0,15,1253,6729,19103,28.0,13730,61.0,6.0,7.038895923797416,85.46747394378112,47.76301436276589,294.2004019523399,96.14459422329472,Excellent
616,HINDALCO,Mar 2023,223202,3646,200536.0,22666.0,10,1307,7086,13241,24.0,10097,45.0,7.0,4.523704984722359,89.84507307282192,14.42794231488933,-26.460305899490166,25.904160700343112,Poor
